45 87.2479
135 87.2479
225 87.2479
315 87.2479
22.5 84.4941
67.5 84.4941
112.5 84.4941
157.5 84.4941
202.5 84.4941
247.5 84.4941
292.5 84.4941
337.5 84.4941
15 81.7372
45 81.7372
75 81.7372
105 81.7372
135 81.7372
165 81.7372
195 81.7372
225 81.7372
255 81.7372
285 81.7372
315 81.7372
345 81.7372
11.25 78.9755
33.75 78.9755
56.25 78.9755
78.75 78.9755
101.25 78.9755
123.75 78.9755
146.25 78.9755
168.75 78.9755
191.25 78.9755
213.75 78.9755
236.25 78.9755
258.75 78.9755
281.25 78.9755
303.75 78.9755
326.25 78.9755
348.75 78.9755
9 76.2074
27 76.2074
45 76.2074
63 76.2074
81 76.2074
99 76.2074
117 76.2074
135 76.2074
153 76.2074
171 76.2074
189 76.2074
207 76.2074
225 76.2074
243 76.2074
261 76.2074
279 76.2074
297 76.2074
315 76.2074
333 76.2074
351 76.2074
7.5 73.4311
22.5 73.4311
37.5 73.4311
52.5 73.4311
67.5 73.4311
82.5 73.4311
97.5 73.4311
112.5 73.4311
127.5 73.4311
142.5 73.4311
157.5 73.4311
172.5 73.4311
187.5 73.4311
202.5 73.4311
217.5 73.4311
232.5 73.4311
247.5 73.4311
262.5 73.4311
277.5 73.4311
292.5 73.4311
307.5 73.4311
322.5 73.4311
337.5 73.4311
352.5 73.4311
6.42857 70.645
19.2857 70.645
32.1429 70.645
45 70.645
57.8571 70.645
70.7143 70.645
83.5714 70.645
96.4286 70.645
109.286 70.645
122.143 70.645
135 70.645
147.857 70.645
160.714 70.645
173.571 70.645
186.429 70.645
199.286 70.645
212.143 70.645
225 70.645
237.857 70.645
250.714 70.645
263.571 70.645
276.429 70.645
289.286 70.645
302.143 70.645
315 70.645
327.857 70.645
340.714 70.645
353.571 70.645
5.625 67.8473
16.875 67.8473
28.125 67.8473
39.375 67.8473
50.625 67.8473
61.875 67.8473
73.125 67.8473
84.375 67.8473
95.625 67.8473
106.875 67.8473
118.125 67.8473
129.375 67.8473
140.625 67.8473
151.875 67.8473
163.125 67.8473
174.375 67.8473
185.625 67.8473
196.875 67.8473
208.125 67.8473
219.375 67.8473
230.625 67.8473
241.875 67.8473
253.125 67.8473
264.375 67.8473
275.625 67.8473
286.875 67.8473
298.125 67.8473
309.375 67.8473
320.625 67.8473
331.875 67.8473
343.125 67.8473
354.375 67.8473
5 65.0362
15 65.0362
25 65.0362
35 65.0362
45 65.0362
55 65.0362
65 65.0362
75 65.0362
85 65.0362
95 65.0362
105 65.0362
115 65.0362
125 65.0362
135 65.0362
145 65.0362
155 65.0362
165 65.0362
175 65.0362
185 65.0362
195 65.0362
205 65.0362
215 65.0362
225 65.0362
235 65.0362
245 65.0362
255 65.0362
265 65.0362
275 65.0362
285 65.0362
295 65.0362
305 65.0362
315 65.0362
325 65.0362
335 65.0362
345 65.0362
355 65.0362
4.5 62.2097
13.5 62.2097
22.5 62.2097
31.5 62.2097
40.5 62.2097
49.5 62.2097
58.5 62.2097
67.5 62.2097
76.5 62.2097
85.5 62.2097
94.5 62.2097
103.5 62.2097
112.5 62.2097
121.5 62.2097
130.5 62.2097
139.5 62.2097
148.5 62.2097
157.5 62.2097
166.5 62.2097
175.5 62.2097
184.5 62.2097
193.5 62.2097
202.5 62.2097
211.5 62.2097
220.5 62.2097
229.5 62.2097
238.5 62.2097
247.5 62.2097
256.5 62.2097
265.5 62.2097
274.5 62.2097
283.5 62.2097
292.5 62.2097
301.5 62.2097
310.5 62.2097
319.5 62.2097
328.5 62.2097
337.5 62.2097
346.5 62.2097
355.5 62.2097
4.09091 59.3658
12.2727 59.3658
20.4545 59.3658
28.6364 59.3658
36.8182 59.3658
45 59.3658
53.1818 59.3658
61.3636 59.3658
69.5455 59.3658
77.7273 59.3658
85.9091 59.3658
94.0909 59.3658
102.273 59.3658
110.455 59.3658
118.636 59.3658
126.818 59.3658
135 59.3658
143.182 59.3658
151.364 59.3658
159.545 59.3658
167.727 59.3658
175.909 59.3658
184.091 59.3658
192.273 59.3658
200.455 59.3658
208.636 59.3658
216.818 59.3658
225 59.3658
233.182 59.3658
241.364 59.3658
249.545 59.3658
257.727 59.3658
265.909 59.3658
274.091 59.3658
282.273 59.3658
290.455 59.3658
298.636 59.3658
306.818 59.3658
315 59.3658
323.182 59.3658
331.364 59.3658
339.545 59.3658
347.727 59.3658
355.909 59.3658
3.75 56.5025
11.25 56.5025
18.75 56.5025
26.25 56.5025
33.75 56.5025
41.25 56.5025
48.75 56.5025
56.25 56.5025
63.75 56.5025
71.25 56.5025
78.75 56.5025
86.25 56.5025
93.75 56.5025
101.25 56.5025
108.75 56.5025
116.25 56.5025
123.75 56.5025
131.25 56.5025
138.75 56.5025
146.25 56.5025
153.75 56.5025
161.25 56.5025
168.75 56.5025
176.25 56.5025
183.75 56.5025
191.25 56.5025
198.75 56.5025
206.25 56.5025
213.75 56.5025
221.25 56.5025
228.75 56.5025
236.25 56.5025
243.75 56.5025
251.25 56.5025
258.75 56.5025
266.25 56.5025
273.75 56.5025
281.25 56.5025
288.75 56.5025
296.25 56.5025
303.75 56.5025
311.25 56.5025
318.75 56.5025
326.25 56.5025
333.75 56.5025
341.25 56.5025
348.75 56.5025
356.25 56.5025
3.46154 53.6175
10.3846 53.6175
17.3077 53.6175
24.2308 53.6175
31.1538 53.6175
38.0769 53.6175
45 53.6175
51.9231 53.6175
58.8462 53.6175
65.7692 53.6175
72.6923 53.6175
79.6154 53.6175
