2891 0 0
2799.22 0 0
2655.67 0 0
2512.12 0 0
2368.57 0 0
2225.02 0 0
2081.47 0 0
1937.92 0 0
1794.37 0 0
1650.82 0 0
1507.27 0 0
1363.72 0 0
1220.17 0 0
1076.62 0 0
933.075 0 0
789.525 0 0
645.975 0 0
502.425 0 0
358.875 0 0
215.325 0 0
100.5 0 0
71.775 0 0
0 0 0
